URL,Title,Price,Specs,Description,Categories
https://kajalnaina.com/product/pink-chain-ring/,Pink Chain Ring – Kajal Naina,US$384,"• 14K Yellow Gold 1.02g
• Round Brilliant Diamond 0.068ct
• Pink Sapphire 0.14ct","Kajal Naina is committed to raising public awareness and funds to support HKBCF’s work on the importance of breast health, advocating better treatment and support for breast cancer patients in Hong Kong.KN features two pieces of pink jewellery specially designed to bring awareness to breast cancer and raise funds for the HKBCF.","Pink Partner, Ring, Select By Collection, Select By Type"
https://kajalnaina.com/product/round-ruby-blossom-ring/,Round Ruby Blossom Ring | 14K Gold & Diamonds | Kajal Naina,"US$1,382","• 14K Yellow Gold 4.75g
• Round Brilliant Diamonds 0.181ct
• Ruby 0.27ct","Flowers have always captured artists’ imagination since times immortal and it brings so much love and life into our life. This collection gets a colorful addition with Ruby and diamond flowers that exudes a little sophistication, and style and is exquisitely well-made.","Black Friday-2024 – Collection B, Ring, Select By Collection, Select By Type"
https://kajalnaina.com/product/ruby-pop-ring/,Buy 14K Gold | Ruby Pop Ring Online | Kajal Naina,N/A,"• 14K Gold 2.24g
• Ruby 1.36ct","A chance for the everyday woman to have the exhilarating feeling of……giving yourself a boost of courage and positive energy…striking up conversations without saying a word…and marking memorable moments.Because when you wear something boldly, intentionally, and uniquely YOU people notice…And what better way to do that than with your birthstone?BONUS: this often includes an increase in compliments and confidence.Ruby is the July birthstone – and it’s one of the most coveted of gems. Symbolic of passion and energy gemstones have been revered since ancient times. Associated with the color red, the vibrant ruby is said to bring love and success.These rings are designed to allow the gemstones to stand out. They are so beautiful and versatile that you will want to wear yours every day!","Birthstones - The Rainbow, Ring, Select By Collection, Select By Type"
https://kajalnaina.com/product/sonia-hidden-halo-diamond-engagement-ring/,Sonia Hidden Halo Diamond Engagement Ring | Kajal Naina,"US$1,728","• 14K Gold 3.31g
• Diamonds GH/Si-VS1 0.616ct",Create a breathtaking moment with the KN Sonia’s engagement ring. This ring features a round center-cut stone elevated by a hidden halo of diamonds below the center stone with a pave-set band with a diamond accent. The result is a ring that wows when viewed from above but is also certain to leave a lasting impression when viewed from different angles.*The price given is for the gold and diamond setting with Moissanite solitaire (1.53ct) as the center stone with Diamonds on the setting.*For the Center stone you can choose to make the Ring in Moissanite or Diamond. Side diamonds will always be Natural Diamonds.*If you would like to make this with a diamond solitaire the final price will be calculated depending on the size and quality of the diamond solitaire you choose. Please click here to book your private consultation.,"Black Friday-2024 – Collection B, Engagement Rings, Ring, Select By Collection, Select By Type"
https://kajalnaina.com/product/sparkle-pearl-ring/,Sparkle Pearl Ring | 14K Gold & Diamonds | Kajal Naina,US$429,"• 14K Gold 1.84gms
• AAA+ Round Brilliant Diamonds 0.017ct
• Freshwater Multi-Color Pearls 3.5-6.5mm",empty:,"Black Friday 2024– Collection A, Mothers Day Pearl Special, Select By Collection, Select By Type"
https://kajalnaina.com/product/star-gold-chain/,Star Chain Necklace | Kajal Naina,US$410US$781,"• 14K Yellow Gold
• 16 Inches: Gold Weight 2.79g, Chain Thickness: 1.3mm
• 18 Inches: Gold Weight 3.05g, Chain Thickness: 1.3mm
• 22 Inches: Gold Weight 5.16g, Chain Thickness: 1.6mm",“Fix your course on a star and you’ll navigate any storm.” Leonardo Da Vinci couldn’t have been wiser! This year has been crazy but here at KN we’ve found our peace in creating beautiful and meaningful designs from our hearts to yours. Made in solid 14K gold this chain is another such offering for the celestial body lovers out there!,"Necklaces, Pendant, Select By Collection, Select By Type, Shining Star"
https://kajalnaina.com/product/tahitian-ring/,Tahitian Pearl Ring with Gold Band – Kajal Naina,N/A,"• 14K Yellow Gold
• AAA+ Tahitian Pearl 10-10.5mm",empty:,"Pearls, Ring, Select By Collection, Select By Type, Uncategorized"
https://kajalnaina.com/product/three-flower-ring/,Three Flower Ring | Kajal Naina,"US$1,267","• 14K Yellow Gold 3.00g
• Round Brilliant Diamonds G/H 0.380ct",3 Diamond flowers in full bloom. The delicate yet strong design of this ring will make anyone fall in love with it! This ring in the mixed metal of yellow gold and white gold is a beautiful ode to nature.,"Chic, Exotic, Ring, Select By Collection, Select By Type, XMAS KN Shopping Guide"
https://kajalnaina.com/product/toi-et-moi-square-and-oval-diamond-engagement-ring/,Toi Et Moi Square and Oval Diamond Ring – Kajal Naina,"US$1,098US$279US$224US$499US$870US$330US$678","• 14K Gold 2.72 – 2.78gms
• Round Brilliant Diamonds 0.12ct
• Baguette Diamonds 0.13ct","Toi et moi diamond ring reimagined in a contemporary, fun, effortless, chic style not just reserved for brides to be but can easily be worn by women of all ages with different styles and on different fingers. adding a touch of sparkle and allure. The Diamond Ring features a carefully crafted illusion set Diamond square on one end of the ring and a Oval shape paved with brilliant-cut diamonds in the other end. The design is meticulously crafted to ensure a perfect balance between elegance and sophistication, making it a truly captivating piece of jewelry.French for ‘you and me’, the ‘toi et moi’ style always features two parts that represent two lovers, often reaching around the finger to intertwine. Thanks to this romantic symbolism, the style has proved a popular choice of engagement ring. Whether you are looking for a special gift for a loved one or a stunning addition to your own jewelry collection, KN Diamond Ring is the perfect choice. Its unique elegant designs and high-quality craftsmanship make it a truly exceptional piece of jewelry that is sure to be cherished for years to come.","Black Friday-2024 – Collection B, Engagement Rings, New In, Ring, Select By Collection, Select By Type"
https://kajalnaina.com/product/everlasting-love-bracelet-children-2/,Everlasting Love Bracelet (Children) – Kajal Naina,US$448,"• 14K Gold 1.00g
• Round Brilliant Diamonds 0.053ct
• AAA+ Freshwater Pearl 3mm
• Length: 6 Inches",empty:,Everlasting Love Series
https://kajalnaina.com/product/toi-et-moi-trapezoid-and-pear-diamond-engagement-ring/,Toi Et Moi Trapezoid and Pear Diamond Ring – Kajal Naina,US$893US$870US$538US$678US$279US$653,"• 14K Gold 2.16 – 2.23gms
• Round Brilliant Diamonds 0.134ct
• Baguette Diamonds 0.063ct","Toi et moi diamond ring reimagined in a contemporary, fun, effortless, chic style not just reserved for brides to be but can easily be worn by women of all ages with different styles and on different fingers. adding a touch of sparkle and allure.The Diamond Ring features a carefully crafted illusion set Diamond Trapezoid on one end of the ring and a Pear shape paved with brilliant-cut diamonds in the other end. The design is meticulously crafted to ensure a perfect balance between elegance and sophistication, making it a truly captivating piece of jewelry.French for ‘you and me’, the ‘toi et moi’ style always features two parts that represent two lovers, often reaching around the finger to intertwine. Thanks to this romantic symbolism, the style has proved a popular choice of engagement ring. Whether you are looking for a special gift for a loved one or a stunning addition to your own jewelry collection, KN Diamond Ring is the perfect choice. Its unique elegant designs and high-quality craftsmanship make it a truly exceptional piece of jewelry that is sure to be cherished for years to come.","Black Friday-2024 – Collection B, Engagement Rings, Ring, Select By Collection, Select By Type"
https://kajalnaina.com/product/wave-diamond-ring/,Wave Diamond Ring | 14K Gold | Kajal Naina,"US$2,150","• 14K Gold 6.00g
• Round Brilliant Diamonds G/H 0.854ct","Designed and created to perfection, the elegant waveform of this design fills us with a sense of passion and dreams that will turn into reality.","Black Friday-2024 – Collection B, Exotic, Private VIP Sales, Private VIP Sales Collection A, Select By Collection"
https://kajalnaina.com/product/wreath-ring/,Wreath Ring | 14K Gold & Diamond | Kajal Naina,N/A,"• 14K Gold 2.36g
• Round Brilliant Diamonds 0.102ct",A special gift for yourself or a loved one.This dainty ring looks beautiful either worn alone or stacked alongside your favorite rings. You will not want to take it off!,"Chic, Exotic, Ring, Select By Collection, Select By Type, Shrawan Offer"
https://kajalnaina.com/product/yellow-topaz-pop-ring/,Yellow Topaz Pop Ring | 14K Gold | Kajal Naina,N/A,"• 14K Gold 2.09g
• Yellow Topaz 1.59ct","A chance for the everyday woman to have the exhilarating feeling of……giving yourself a boost of courage and positive energy…striking up conversations without saying a word…and marking memorable moments.Because when you wear something boldly, intentionally, and uniquely YOU people notice…And what better way to do that than with your birthstone?BONUS: this often includes an increase in compliments and confidence.Topaz can range in color from colorless, blue, champagne, yellow, orange, red, and pink. As a birthstone, this gem is said to provide balance to emotions and can help promote a harmonious lifestyle. In ancient Egypt, the yellow variety of Topaz was thought to be a representation of the Sun God Ra because of its intense fiery color. Topaz can be found in many ancient artifacts and talismans because of this fact.These rings are designed to allow the gemstones to stand out. They are so beautiful and versatile that you will want to wear them every day!","Birthstones - The Rainbow, Ring, Select By Collection, Select By Type"
https://kajalnaina.com/product/zoya-pearl-and-diamond-ring/,Zoya Pearl and Diamond Ring – Kajal Naina,"US$742US$1,126US$986US$730US$2,278US$1,382","• 14K Gold 2.69gms
• Round Brilliant Diamonds 0.098ct
• AAA+ Freshwater Multi-Color Pearls 6.5-8mm
• Ring Size: US 6 / 6.5 / 7","Zoya meaning Alive- Celebrate a mother’s vibrant energy and zest for life with the Zoya set. Playful, asymmetrical lustrous high quality, multi-coloured round Freshwater pearls represent the joy she brings, while captivating diamonds signify her ever-present sparkle.  This set is perfect for a woman whose love of life is infectious.","Black Friday-2024 – Collection B, Pearls, Ring, Select By Collection, Select By Type"
https://kajalnaina.com/product/blue-sapphire-pop-ring/,Blue Sapphire Pop Ring | 14K Gold | Kajal Naina,US$845US$845,"• 14K Gold 2.08gms
• Blue Sapphire 1.50cts","A chance for the everyday woman to have the exhilarating feeling of?…giving yourself a boost of courage and positive energy…striking up conversations without saying a word…and marking memorable moments.Because when you wear something boldly, intentionally, and uniquely YOU people notice…And what better way to do that than with your birthstone?BONUS: this often includes an increase in compliments and confidence.The meaning behind the September birthstone BLUE SAPPHIRE is actually really interesting. Originally, sapphire was thought to guard against evil. This made it a very popular gem for those seeking protection in their lives. It was also thought to be capable of guarding against poison in various forms. Also since ancient times, the Blue Sapphire has represented a promise of honesty, loyalty, purity, and trust. To keep with this tradition, Sapphires are one of the most popular engagement gemstones today.These rings are designed to allow the gemstones to stand out. They are so beautiful and versatile that you will want to wear them every day!",Black Friday 2024? Collection C
https://kajalnaina.com/product/double-heart-anklet/,14K Gold Double Heart Anklet | Kajal Naina,US$356,"• 14K Yellow Gold 1.90g
• Length: 9.5 Inches",This summer – Bring out your glow with solid gold! All your day-to-day jewellery needs are covered as you go on to have your fun in the sun or at the sea without any worry of your jewellery spoiling.,"Anklet, Black Friday-2024 – Collection B, Select By Collection, Select By Type"
https://kajalnaina.com/product/sunny-anklet/,Sunny Anklet | Kajal Naina,US$300,"• 14K Yellow Gold 1.50g
• Length: 9.5 Inches",Bring out your glow with solid gold! All your day-to-day jewellery needs are covered as you go on to have your fun in the sun or at the sea without any worry of your jewellery spoiling.,"Anklet, Black Friday-2024 – Collection B, Select By Collection, Select By Type"
https://kajalnaina.com/product/triple-heart-anklet/,Triple Heart Anklet | 14K Gold | Kajal Naina,US$320,"• 14K Yellow Gold 1.70 g
• Length: 9.5 Inches",Bring out your glow with solid gold! All your day-to-day jewellery needs are covered as you go on to have your fun in the sun or at the sea without any worry of your jewellery spoiling.,"Anklet, Black Friday-2024 – Collection B, Select By Collection, Select By Type"
https://kajalnaina.com/product/white-heart-anklet/,White Heart Anklet | 14K Gold | Kajal Naina,US$260,"• 14K Yellow Gold 1.90g
• Length: 9.5 Inches",Bring out your glow with solid gold! All your day-to-day jewellery needs are covered as you go on to have your fun in the sun or at the sea without any worry of your jewellery spoiling.,"Anklet, Black Friday-2024 – Collection B, Select By Collection, Select By Type"
https://kajalnaina.com/product/flying-bird-jewellery-box/,Flying Bird Jewellery Box | Travel Jewellery Box | – Kajal Naina,US$79,• Box size: 10.5x15x7cm,"One of a kind “KN Flying Bird Jewellery Box” for yourself and your loved ones.Embroidered with the Flying Bird, a sign of freedom and a beautiful blooms over the lid, it will brightens up your dressing tables or travel bags when you finally make that trip.Made from luxurious Green velvet, KN jewellery case is perfect to showcase on your dressing table, and are also practical to accompany you on your travels.Limited Edition. Made specially to commemorate our special milestone- the opening of Kajal Naina Private Showroom.",Accessories
https://kajalnaina.com/product/aquamarine-baroque-pearl-charm/,Aquamarine Baroque Pearl Charm | 14K Gold | Kajal Naina,"US$870US$613US$3,046US$224US$499US$358US$1,152US$1,242US$2,150US$3,686US$1,536US$2,918US$2,688","• 14K Gold 2.00gms
• Baroque Pearl 52.70cts
• Aquamarine 1ct
• Length: 27.34mm x 19.72mm",empty:,"Black Friday 2024– Collection A, New In, Select By Collection, Select By Type"
https://kajalnaina.com/product/candy-canes-charm/,Candy Canes Charm – Kajal Naina,US$279US$215US$343US$279US$279US$279,"• 14K Yellow Gold 0.84g
• Round Brilliant Diamonds 0.008ct",empty:,"Charm, Christmas, Christmas Gift Guide, New In, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/christmas-gift-charm/,Christmas Gift Charm – Kajal Naina,US$343US$279US$279US$215US$279US$343,"• 14K Yellow Gold 1.24g
• Round Brilliant Diamonds 0.008ct",empty:,"Charm, Christmas, Christmas Gift Guide, New In, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/christmas-tree-charm/,Christmas Tree Charm – Kajal Naina,US$279US$215US$279US$279US$279US$343,"• 14K Yellow Gold 0.77g
• Round Brilliant Diamonds 0.019ct",empty:,"Charm, Christmas, Christmas Gift Guide, New In, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/divinelotuscharm-motherofpearl-rg/,Divine Lotus Charm - Mother of pearl | Kajal Naina,US$349US$349,N/A,empty:,"Charm, Charmed Life, Charms, Mothers Day 2025 Chain Necklace"
https://kajalnaina.com/product/double-happiness-charm/,Double Happiness Charm | 14K Gold & Gemstones | Kajal Naina,US$486,"• 14K Gold 1.64g
• Ruby 0.05ct / Green Garnet 0.05ct / Diamond 0.04ct
• Mother of Pearl 1.45ct / Turquoise 1.01ct / Malachite 1.70ct","Embrace love and joy with this luxurious 14k gold pendant, featuring the Chinese character “囍” and embellished with dazzling gemstones. Perfect for commemorating a wedding or elevating your own style with a touch of timeless elegance.","Black Friday-2024 – Collection B, Charm, Charm, Charmed Life, Charms, Select By Collection, Select By Type"
https://kajalnaina.com/product/fortune-charm/,Fortune Charm | 14K Gold & Gemstones | Kajal Naina,US$486,"• 14K Gold 1.70g
• Ruby 0.05ct / Green Garnet 0.05ct / Diamond 0.04ct
• Mother of Pearl 1.30ct / Turquoise 1.10ct / Green Malachite 2.15ct","Crafted from 14k gold and precious gemstones, this pendant embodies the essence of “福” in Chinese culture. A symbol of good fortune, this piece makes for an elegant and meaningful wedding gift or a cherished addition to one’s own jewelry collection.","Black Friday-2024 – Collection B, Charm, Charm, Charmed Life, Charms, Select By Collection, Select By Type"
https://kajalnaina.com/product/hamsa-charm-large/,Hamsa Charm (Large) | 14K Gold & Gemstone | Kajal Naina,"US$1,178","• 14K Gold 2.55g
• Blue Sapphire 0.46ct / Ruby 0.39ct
• Round Brilliant Diamonds 0.08ct
• Ruby 1 Piece 0.10ct / Green Garnet 0.06ct
• Mother of Pearl 0.60ct
• Clasp Size: 8x7mm
• Pendant Size: 22x15mm",Bring out your glow with solid gold!All your day-to-day jewellery needs are covered as you go on to have your fun in the sun or at the sea without any worry of your jewellery spoiling.,"Black Friday 2024? Collection C, Select By Collection, Select By Type"
https://kajalnaina.com/product/butterfly-charm/,Hope Butterfly Charm | 14K Gold & Gemstones | Kajal Naina,"US$435US$279US$305US$678US$794US$1,254US$960US$1,050","• 14K Gold 1.30gms
• Ruby 0.02ct / Green Garnet 0.02ct / Diamond 0.01ct
• Mother of Pearl 1.00ct / Turquoise 0.65ct / Onxy 0.80ct / Lapis Lazuli 1.10ct / Green Agate 1.00ct / Blue Agate 0.95ct / Malachite 1.50cts
• Clasp Size: 8x7mm
• Pendant Size: 10x14mm","Hope Butterfly Charm is a testament to the resilience and grace that lies within each of us. Crafted from 14K gold, the pendant takes the form of a butterfly, an eternal symbol of hope and renewal. Serves as a stunning representation of your personal journey and the power of transformation.","Black Friday-2024 – Collection B, Charm, Charm, Charmed Life, Charms, Select By Collection, Select By Type"
https://kajalnaina.com/product/inner-compass-charm/,Inner Compass Charm | 14K Gold & Diamond | Kajal Naina,"US$429US$435US$1,254US$279US$302US$353US$1,344US$422","• 14K Gold 1.36gms
• Round Brilliant Diamond 0.01ct
• Malachite 1.70ct / Turquoise 0.78ct / Mother of Pearl 1.18ct / Lapis Lazuli 1.36ct
• Clasp Size: 8x7mm
• Pendant Size: 13x13mm","Follow your Inner Compass and go confidently in the direction of your dreams.Elevate your look with this beautiful and versatile Charm that can go on your chains, bracelets, and even on your beads or pearl necklaces.","Black Friday-2024 – Collection B, Charm, Charm, Select By Collection, Select By Type"
https://kajalnaina.com/product/love-letter-charm/,Love Letter Charm | 14K Gold & Agate | Kajal Naina,US$371,"• 14K Yellow Gold 1.28g
• Agate 0.50ct","Crafted from 14K gold, Love Letter Charm takes the enchanting form of an envelope, symbolizing the profound love and blessings it carries. At the center of this heartfelt envelope, a delicately carved heart-shaped agate nestles, its warm luster harmoniously complementing the resplendent glow of the gold, adding a touch of romance to your love story.","Black Friday 2024? Collection C, Charm, Select By Collection, Select By Type"
https://kajalnaina.com/product/lucky-fish-charm/,Fish Charm | 14K Gold & Gemstones | Kajal Naina,"US$422US$755US$947US$302US$353US$461US$1,152US$1,242US$410US$781","• 14K Gold 1.54gms
• Ruby 0.01ct / Blue Sapphire 0.01ct / Green Garnet 0.01ct / Diamond 0.01ct
• Malachite 2.17ct / Turquoise 1.03ct / Mother of Pearl 1.12ct / Lapis Lazuli 1.23ct
• Clasp Size: 8x7mm
• Pendant Size: 12x12mm","Lucky Fish Charm captures the essence of a fish swimming freely in the vast ocean, embodying a sense of boundless exploration and prosperity. The shimmering gemstone eye of the fish draws attention, adding a touch of mystique and allure to the piece.The fish, a symbol of good fortune and abundance in many cultures, is the perfect talisman to carry with you on your journey through life. With its stunning design and meaningful symbolism, the Lucky Fish Charm makes a captivating addition to any jewelry collection.","Black Friday 2024? Collection C, Charm, Charm, Charmed Life, Charms, Select By Collection, Select By Type"
https://kajalnaina.com/product/neeta-pradhan-charm/,Neeta Charm | Kajal Naina,"US$4,393","• White Shell & Malachite Center Piece
• 14K Yellow Gold 25.91g
• Round Brilliant Diamond 1.04ct
• Green Malachite 7.30ct
• Mother of Pearl 3.60ct",empty:,"Colours, Pearls, Pendant, Select By Collection, Select By Type"
https://kajalnaina.com/product/over-the-moon-charn/,Over the Moon Charm – Kajal Naina,US$819,"• 14K Yellow Gold 1.37gms
• Round Brilliant Diamonds 0.24ct","Tell me the story about how the sun loved the moon so much he died every night just to let her breathe?. Love is so special and unique to each and every person, this moon pendant perfectly embodies the passion that drives love.Great everyday wear or even a style statement, this beautiful moon has been designed so perfectly that you will surely make heads turn when you wear it.","Black Friday 2024? Collection C, Charm, Charm, Charmed Life, Charms, Select By Collection, Select By Type"
https://kajalnaina.com/product/promise-the-moon-charm/,Promise The Moon Charm | 14K Gold & Moon Stone | Kajal Naina,"US$358US$279US$305US$678US$794US$1,254US$960US$1,050","• 14K Yellow Gold 1.08gms
• Moon Stone 0.70ct","Once upon a time, in a land of starry skies and endless dreams, two lovers gazed upon the moon and made a promise to each other – a promise of love, devotion, and togetherness. Inspired by this tale of eternal love, we bring you Promise the Moon Charm by Kajal Naina.Promise the Moon Charm can be worn with a necklace, a bracelet, or even an anklet, making it an ideal gift for your significant other, a dear friend, or as a treat for yourself. As you wear this stunning charm, let it be a constant reminder of the promises you’ve made and the love you share.","Black Friday 2024? Collection C, Charm, Charm, Charmed Life, Charms, Christmas Gift Guide, New In, Private VIP Sales, Private VIP Sales Collection B, Select By Collection, Select By Type"
https://kajalnaina.com/product/faith-horseshoe-necklace/,Buy Faith Horseshoe Necklace Online | Kajal Naina,US$896,"• 14K Yellow Gold or Sterling White Silver
• Blue Topaz
• Horseshoe Size: 15×13.5×1.5mm
• Chain Thickness: 1.3mm
• Length: 18 Inches, adjustable to 17 Inches","Who doesn’t like a piece of jewellery which is beautifully designed, expertly crafted and empowers you?The clean lines and simple beauty of the horseshoe shape always attracted people. Since it is believed to bring good luck and meaningful jewellery at the heart and core of KN, I couldn’t resist the urge to give this protective symbol or talisman the KN touch.The word FAITH inscribed onto the horseshoe is there to empower you to have faith in yourself and all that you can do.",Symbols &amp; Good Luck
https://kajalnaina.com/product/shield-diamond-pearl-necklace-with-ruby/,Sheela Diamond Pearl Necklace with Ruby | 14K Gold | Kajal Naina,"US$2,688US$2,150US$1,536US$2,150US$2,496US$870","• 14K White Gold
• AAA+ Freshwater Oval White Pearl 5.5-6.5mm
• Round Brilliant Diamonds
• Length: 15 Inches",empty:,"Black Friday-2024 – Collection B, Colour +, Necklaces, Select By Collection, Select By Type"
https://kajalnaina.com/product/helena-choker-necklace-oval-lavender-blue-clasp/,Helena Choker Necklace / Oval Lavender / Blue Clasp – Kajal Naina,US$371,"• AAA+ Freshwater Oval Lavender Pearl 7.5-8mm
• 925 Silver Clasp with CZ
• Length: 12-14 inches",empty:,"2025 Choker, Luminous, Mother’s Day 2025, Mother’s Day 2025 Pearl Necklace"
https://kajalnaina.com/product/kate-pearl-choker-necklace/,Kate Pearl Choker Necklace – Kajal Naina,US$883,"• AAA Freshwater White Pearl 7-7.5mm
• 925 Silver with CZ
• Length” 15 Inches, can be adjusted.",empty:,"Black Friday 2024– Collection A, Mother’s Day 2025 Pearl Necklace, Pearls"
https://kajalnaina.com/product/navratna-polki-choker-earring-set/,Navratna Polki Choker + Earring Set – Kajal Naina,"US$1,075","• Gross weight 33 gms
• 22K Yellow Gold 3.2 gms
• Uncut Diamond Quality-Syndicate Polki 2.6cts
• Navratan 15cts
• Freshwater pearls 75cts
• Metal Wire
• Adjusable Length",empty:,Luminous
https://kajalnaina.com/product/noir-diamond-and-pearl-choker/,Noir Diamond and Pearl Choker – Kajal Naina,"US$1,536","• 14K Yellow Gold 3.61 gms
• Round Brilliant Diamond 0.30 cts
• AAA Round Freshwater Pearl 7-7.5mm
• Balck onyx 1.04 cts",empty:,"2025 Choker, 2025 Noir, Luminous, Mother’s Day 2025"
https://kajalnaina.com/product/zeenat-green-choker-earring-set-c/,Zeenat Green Choker + Earring Set C | 23K | Kajal Naina,"US$5,815US$1,126US$1,472US$486US$2,500US$470",N/A,*The above figures are approximately measured.,"Earring, Necklaces, Polki Collection, Select By Collection, Select By Type, Zeenat Chokers"
https://kajalnaina.com/product/zeenat-red-choker-earring-set-a/,Zeenat Red Choker + Earring Set A | 23K | Kajal Naina,"US$3,584US$1,523US$1,039US$305US$3,754US$486","• Indulge in the regal allure of the Zeenat Choker + Earring Sets, inspired by the elegance and grace of Mughal queens. Each choker is a symphony of meticulously handcrafted 22K gold, adorned with the brilliance of uncut Polki diamonds and the vibrant hues of coloured gemstones and pearls. The cascading design echoes the intricate architecture of the Mughal Palaces, creating a statement piece that exudes timeless beauty and sophistication.
A fiery passion of Polki diamonds and ruby accents, evoking the warmth and grandeur of the Mughal Palaces interior.
Zeenat (meaning “beauty” or “adornment” in Arabic) perfectly captures the essence of these exquisite chokers, designed to make you feel like royalty on any occasion.",*The above figures are approximately measured.,"Black Friday-2024 – Collection B, Necklaces, Select By Collection, Select By Type, Zeenat Chokers"
https://kajalnaina.com/product/paper-clip-star-chain/,Paper Clip Star Chain | 14K Gold |Kajal Naina,"US$794US$1,114US$934US$832US$870US$960US$627US$563",• 14K Yellow Gold 5.03-7.24g,This summer – Bring out your glow with solid gold! All your day-to-day jewellery needs are covered as you go on to have your fun in the sun or at the sea without any worry of your jewellery spoiling.,"Black Friday-2024 – Collection B, Hair Chain, Select By Collection, Select By Type"
https://kajalnaina.com/product/paper-clip-chain/,Paper Clip Chain | 14K Gold | Kajal Naina,N/A,• 14K Gold 5.025-5.37g,Bring out your glow with solid gold!All your day-to-day jewellery needs are covered as you go on to have your fun in the sun or at the sea without any worry of your jewellery spoiling.,"Chic, Necklaces, Pendant, Select By Collection, Select By Type"
https://kajalnaina.com/product/bird-on-a-gem-brooche/,Bird on a Gem Brooche – Kajal Naina,US$134,• 925 Silver,empty:,"Luminous, Mothers Day 2025 Brooch, Mother’s Day 2025"
https://kajalnaina.com/product/cosmic-brooche/,Cosmic Brooche as your unique jewellery | Kajal Naina,"US$1,687","• 14K White Gold 7.5g
• Round Brilliant Diamond 0.39ct
• Fresh Water Pearl
• Size: Diameter 40mm","The simplest things are often the most beautiful, a truth I learned while living in Japan. My eyes and my heart opened to the extraordinary beauty of interpreting simplicity with attention to the raw beauty and the smallest details. I also developed my love for pearls during my days in Japan.Every woman has to have at least one statement pearl piece in her collection if not more.The simple elegant lines of this brooch effortlessly bring out the softness and poetry of pearls and the glamour of diamonds.","Brooche, Mothers Day, Mothers Day Pearl Special, Pearls, Select By Collection, Select By Type"
https://kajalnaina.com/product/leaf-and-pearl-brooche/,Leaf and Pearl Brooche – Kajal Naina,US$102,"• AAA Freshwater White Pearl
• 925 Silver with CZ
• Total Weight 12gms",empty:,"Luminous, Mothers Day 2025 Brooch, Mother’s Day 2025"
https://kajalnaina.com/product/leopard-brooche/,Leopard Brooche – Kajal Naina,US$179,"• 925 with CZ
• Total Weight 11gms",empty:,"Luminous, Mothers Day 2025 Brooch, Mother’s Day 2025"
https://kajalnaina.com/product/peacock-brooche/,Snowfeather Cockatoo Brooche – Kajal Naina,US$141,"• 925 with CZ
• Total Weight 12gms",empty:,"Luminous, Mothers Day 2025 Brooch, Mother’s Day 2025"
https://kajalnaina.com/product/starburst-brooche/,Starburst Brooche – Kajal Naina,US$169,"• AAA Freshwater White Pearl
• 925 Silver",empty:,"Luminous, Mothers Day 2025 Brooch, Mother’s Day 2025"
https://kajalnaina.com/product/tanzanite-emerald-brooch/,Tanzanite Emerald Brooch – Kajal Naina,"US$1,254US$1,510US$2,432US$2,650US$3,814US$10,624","• 14K Yellow Gold 0.76g
• Sterling Silver 7.62g
• Round Brilliant Diamonds 1.53ct
• Emeralds 1.22ct
• Tanzanites 3.54ct",empty:,"Private VIP Sales, Private VIP Sales Collection A, Uncategorized"
https://kajalnaina.com/product/white-topaz-pearl-brooch/,White Topaz & Pearl Brooch – Kajal Naina,"US$1,510US$3,814US$2,650US$3,494US$10,624US$2,432","• 14K & 18K White Gold 4.65gms
• White Topaz
• AAA+ Freshwater White Pearl 5-5.5mm",empty:,"Private VIP Sales, Private VIP Sales Collection A, Uncategorized"
https://kajalnaina.com/product/cockatoo-color-enhancer/,Cockatoo Color Enhancer – Kajal Naina,US$202,"• AAA Freshwater Multicolour Pearl
• 925 Silver",empty:,"2025 enhancer, Luminous"
https://kajalnaina.com/product/amira-gold-and-pearl-hair-chain/,Amira Gold And Pearl Hair Chain | 23K Gold | Kajal Naina,"US$1,124US$5,815US$1,523US$457US$3,754US$305",N/A,"Length: 6.5 Inches
*The above figures are approximately measured.","Black Friday 2024– Collection A, Hair Chain, Select By Collection, Select By Type"
https://kajalnaina.com/product/amira-silver-and-pearl-hair-chain/,Amira Silver And Pearl Hair Chain | 23K Gold | Kajal Naina,"US$305US$457US$2,534US$3,754US$1,574US$4,196",N/A,*The above figures are approximately measured.,"Amira Hair Chain, Hair Chain, Polki Collection, Select By Collection, Select By Type"
https://kajalnaina.com/product/enchanting-diamond-laligurans-pendant-redgreen/,Enchanting Diamond Laligurans Pendant (Red/Green) – Kajal Naina,"US$1,050","• 14K Yellow Gold 2gms
• Custom carved reconstructed Coral
• Custom carved green chalcedony
• Round Briliant Diamonds 0.05ct","Nepal’s Beauty, Your Everyday CompanionKN original International award winning Laligurans series, inspired by Nepal’s national flower, has captured hearts worldwide. Now, due to popular demand, we’re thrilled to unveil a smaller, more versatile laligurans pendant. Crafted for everyday wear, this beautiful piece brings a touch of Himalayan wonder to any moment and offers a timeless reminder of home and heritage wherever you go.","Black Friday-2024 – Collection B, Enchanting Laligurans, Laligurans, Laligurans Collection, Pendant, Pendants, Select By Collection, Select By Type"
